,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
23UM08z_12,zirc,1.445361078,0.002423979,8372,1303,,1689804780,10000-4477-16744-001.csv
23UM08z_12_re1,zirc,0.19003768,0.00089473,8373,1303,re-extract 11.4%,1689805878,10000-4478-16746-001.csv
23UM08z_12_re2,zirc,0.030626117,0.000226711,8374,1303,,1689807005,10000-4479-16748-001.csv
std1304,std,1.176833983,0.00162836,8375,1304,,1689807529,10000-4480-16750-001.csv
lb02_07202023,lb,0.004501536,6.62E-05,8377,1304,,1689858876,10000-4482-16754-001.csv
hb01_07202023,hb,0.003981724,8.19E-05,8378,1304,,1689860021,10000-4483-16756-001.csv
std1305,std,1.177702457,0.002641579,8379,1305,,1689860556,10000-4484-16758-001.csv
23UM08z_13,zirc,8.371279371,0.013013471,8380,1305,,1689861735,10000-4485-16760-001.csv
23UM08z_13_re1,zirc,1.238270674,0.00198137,8381,1305,re-extract 13%,1689862810,10000-4486-16762-001.csv
23UM08z_13_re2,zirc,0.037849181,0.00031001,8382,1305,,1689864062,10000-4487-16764-001.csv
23UM08z_14,zirc,6.860121242,0.009704256,8383,1305,,1689865199,10000-4488-16766-001.csv
23UM08z_14_re1,zirc,0.059357405,0.000350459,8384,1305,,1689866300,10000-4489-16768-001.csv
20UM06z_15,zirc,2.339805043,0.002985169,8385,1305,,1689867438,10000-4490-16770-001.csv
20UM06z_15_re1,zirc,0.004351094,7.78E-05,8386,1305,,1689868598,10000-4491-16772-001.csv
std1306,std,1.174886355,0.002350059,8387,1306,,1689869114,10000-4492-16774-001.csv
lb04_07202023,lb,0.003866675,4.77E-05,8389,1306,,1689885640,10000-4493-16778-001.csv
hb02_07202023,hb,0.004021219,9.58E-05,8390,1306,,1689887364,10000-4494-16780-001.csv
std1307,std,1.17591439,0.001982998,8391,1307,,1689887987,10000-4495-16782-001.csv
FCT_AM_z07,zirc,0.491100444,0.001250448,8392,1307,,1689889125,10000-4496-16784-001.csv
FCT_AM_z07_re1,zirc,0.011719947,0.000128373,8393,1307,,1689890342,10000-4497-16786-001.csv
23UM09z_01,zirc,0.599468874,0.000967974,8394,1307,,1689891580,10000-4498-16788-001.csv
23UM09z_01_re1,zirc,0.008998513,0.000126046,8395,1307,,1689892689,10000-4499-16790-001.csv
23UM09z_02,zirc,0.965749831,0.001901295,8396,1307,,1689893800,10000-4500-16792-001.csv
23UM09z_02_re1,zirc,0.029473359,0.000229164,8397,1307,,1689894888,10000-4501-16794-001.csv
23UM09z_03,zirc,0.819391246,0.002013461,8398,1307,,1689896410,10000-4502-16796-001.csv
