,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
TAI_FCT_z18_re1,zirc,0.141218274,0.000473879,7345,1110,re-extract: 6.30,1676526017,10000-3455-14690-001.csv
TAI_MG_G1_z2,zirc,8.402024582,0.013705837,7346,1110,,1676527749,10000-3456-14692-001.csv
TAI_MG_G1_z2_re1,zirc,0.090790732,0.000484441,7347,1110,re-extract: 1.02,1676529115,10000-3457-14694-001.csv
TAI_MG_G1_z3,zirc,32.72213014,0.032608985,7348,1110,,1676530363,10000-3458-14696-001.csv
TAI_MG_G1_z3_re1,zirc,1.675909914,0.002661147,7349,1110,re-extract: 4.86,1676531475,10000-3459-14698-001.csv
TAI_MG_G1_z3_re2,zirc,1.079924155,0.002270345,7350,1110,re-extract: 3.03,1676532574,10000-3460-14700-001.csv
std1111,std,1.157282754,0.001782961,7351,1111,,1676533056,10000-3461-14702-001.csv
lb02_02162023,lb,0.005383952,0.000100007,7353,1111,,1676562044,10000-3463-14706-001.csv
hb01_02162023,hb,0.004448706,7.77E-05,7354,1111,,1676563240,10000-3464-14708-001.csv
std1112,std,1.159203247,0.001880645,7355,1112,,1676563905,10000-3465-14710-001.csv
TAI_LRA_67_z5,zirc,18.48859741,0.024893443,7356,1112,,1676564948,10000-3466-14712-001.csv
TAI_LRA_67_z5_re1,zirc,0.958388365,0.002442208,7357,1112,re-extract: 4.91,1676566246,10000-3467-14714-001.csv
TAI_LRA_67_z5_re2,zirc,0.357987463,0.000762375,7358,1112,re-extract: 1.79,1676567315,10000-3468-14716-001.csv
TAI_MA5_z4,zirc,4.708225056,0.005415347,7359,1112,,1676568574,10000-3469-14718-001.csv
TAI_MA5_z4_re1,zirc,0.057310198,0.000348302,7360,1112,re-extract: 1.1,1676569802,10000-3470-14720-001.csv
std1113,std,1.162729701,0.002466581,7361,1113,,1676570329,10000-3471-14722-001.csv
lb02_02172023,lb,0.005866404,9.93E-05,7363,1113,,1676641021,10000-3473-14726-001.csv
hb01_02172023,hb,0.004371558,8.76E-05,7364,1113,,1676642157,10000-3474-14728-001.csv
std1114,std,1.154551856,0.001674365,7365,1114,,1676642662,10000-3475-14730-001.csv
TAI_FCT_z19,zirc,1.648410802,0.002217599,7366,1114,,1676643785,10000-3476-14732-001.csv
TAI_FCT_z19_re1,zirc,0.005334728,9.36E-05,7367,1114,re-extract: 0.06,1676644958,10000-3477-14734-001.csv
TAI_MRM17_z3,zirc,12.64914178,0.014703823,7368,1114,,1676646238,10000-3478-14736-001.csv
TAI_MRM17_z3_re1,zirc,0.813200507,0.001732458,7369,1114,re-extract: 6.01,1676647302,10000-3479-14738-001.csv
TAI_MRM17_z3_re2,zirc,0.545810372,0.001005864,7370,1114,re-extract: 3.87,1676648373,10000-3480-14740-001.csv
TAI_MRM24_z1,zirc,0.787070933,0.001334497,7371,1114,,1676649501,10000-3481-14742-001.csv
TAI_MRM24_z1_re1,zirc,0.004605333,9.15E-05,7372,1114,re-extract: 0.03,1676650575,10000-3482-14744-001.csv
std1115,std,1.158332736,0.002152395,7373,1115,,1676651135,10000-3483-14746-001.csv
TAI_MRM34_z21,zirc,13.69536278,0.017307912,7374,1115,,1676652198,10000-3484-14748-001.csv
TAI_MRM34_z21_re1,zirc,0.004845552,0.000102801,7375,1115,re-extract: 0,1676653235,10000-3485-14750-001.csv
TAI_MRM34_z22,zirc,16.54062271,0.025343257,7376,1115,temp: 820,1676654348,10000-3486-14752-001.csv
TAI_MRM34_z22_re1,zirc,0.004909867,6.88E-05,7377,1115,re-extract: 0,1676655493,10000-3487-14754-001.csv
TAI_MRM34_z23,zirc,12.0319642,0.016440443,7378,1115,,1676656632,10000-3488-14756-001.csv
TAI_MRM34_z23_re1,zirc,0.131511982,0.000339077,7379,1115,re-extract: 1.05,1676657753,10000-3489-14758-001.csv
std1116,std,1.159890244,0.001311377,7380,1116,,1676658382,10000-3490-14760-001.csv
TAI_BRB_z7,zirc,8.31135911,0.010240548,7381,1116,,1676659454,10000-3491-14762-001.csv
TAI_BRB_z7_re1,zirc,0.006573031,9.89E-05,7382,1116,re-extract: 0.03,1676660522,10000-3492-14764-001.csv
TAI_MRM16_z3,zirc,12.76845433,0.012245844,7383,1116,temp: 750,1676661834,10000-3493-14766-001.csv
TAI_MRM16_z3_re1,zirc,0.004897653,6.35E-05,7384,1116,re-extract: 0,1676662986,10000-3494-14768-001.csv
std1117,std,1.168897156,0.002571038,7385,1117,,1676663728,10000-3495-14770-001.csv
TAI_DUR_a1,ap,0.306313924,0.000801472,7386,1117,,1676664629,10000-3496-14772-001.csv
TAI_DUR_a1_re1,ap,0.0043871,7.74E-05,7387,1117,,1676665267,10000-3497-14774-001.csv
TAI_MRM1_a1,ap,0.112348079,0.000400079,7388,1117,temp only reached 400C,1676666187,10000-3498-14776-001.csv
TAI_MRM1_a1_re1,ap,0.004997722,7.48E-05,7389,1117,temp only reached 400C. re-extract: 0.55,1676667004,10000-3499-14778-001.csv
TAI_MRM1_a2,ap,0.521726081,0.00093153,7390,1117,,1676667911,10000-3500-14780-001.csv
TAI_MRM1_a2_re1,ap,0.02008516,0.000198083,7391,1117,re-extract: 2.92,1676668669,10000-3501-14782-001.csv
TAI_MRM1_a3,ap,0.386156537,0.000805518,7392,1117,temp only reached 400C,1676669348,10000-3502-14784-001.csv
std1118,std,1.160129328,0.001920179,7393,1118,,1676669994,10000-3503-14786-001.csv
TAI_MRM1_a3_re1,ap,0.006119646,9.29E-05,7394,1118,temp only reached 400C. re-extract: 28.57,1676671026,10000-3504-14788-001.csv
TAI_MRM6_a1,ap,0.329418357,0.000875393,7395,1118,,1676671805,10000-3505-14790-001.csv
TAI_MRM6_a2,ap,0.00435628,0.000110594,7396,1118,empty,1676672476,10000-3506-14792-001.csv
TAI_MRM6_a2_re1,ap,0.004471484,9.32E-05,7397,1118,empty,1676673333,10000-3507-14794-001.csv
TAI_MRM6_a3,ap,13.49065097,0.020024433,7398,1118,,1676674159,10000-3508-14796-001.csv
TAI_MRM6_a3_re1,ap,0.004700017,0.000111558,7399,1118,temp only reached 600C. re-extract: 0,1676674823,10000-3509-14798-001.csv
TAI_MRM6_a4,ap,1.405515894,0.002089693,7400,1118,,1676675583,10000-3510-14800-001.csv
std1119,std,1.157958089,0.001769441,7401,1119,,1676676137,10000-3511-14802-001.csv
TAI_DUR_a2,ap,0.254675852,0.000805434,7402,1119,,1676676798,10000-3512-14804-001.csv
TAI_MRM20_a1,ap,1.511121016,0.001922396,7403,1119,"2 packets inside, probably the other packet is MRM6_a2(cell#15)",1676677465,10000-3513-14806-001.csv
TAI_MRM20_a2,ap,0.519075084,0.001137134,7404,1119,,1676678170,10000-3514-14808-001.csv
TAI_MRM21_a1,ap,0.321599736,0.000794949,7405,1119,,1676679672,10000-3515-14810-001.csv
TAI_MRM21_a2,ap,0.004380082,9.00E-05,7406,1119,empty?,1676680422,10000-3516-14812-001.csv
TAI_MRM24_a1,ap,0.004387736,0.000107539,7407,1119,empty?,1676681214,10000-3517-14814-001.csv
TAI_MRM24_a2,ap,0.596990284,0.000911869,7408,1119,,1676682026,10000-3518-14816-001.csv
std1120,std,1.152752316,0.001726926,7409,1120,,1676682523,10000-3519-14818-001.csv
TAI_MRM24_a3,ap,1.790552759,0.003460866,7410,1120,,1676683242,10000-3520-14820-001.csv
TAI_DUR_a3,ap,0.120560785,0.000414237,7411,1120,temp only reached 780C,1676683955,10000-3521-14822-001.csv
TAI_MRM35_a1,ap,0.23652792,0.000718588,7412,1120,,1676685034,10000-3522-14824-001.csv
TAI_MRM35_a2,ap,0.71441699,0.001023546,7413,1120,,1676685867,10000-3523-14826-001.csv
TAI_MRM35_a3,ap,0.074478286,0.00024453,7414,1120,temp only reached 700C. ,1676686674,10000-3524-14828-001.csv
TAI_MRM35_a4,ap,0.790547666,0.001336255,7415,1120,,1676687561,10000-3525-14830-001.csv
std1121,std,1.156008152,0.002406706,7416,1121,,1676688070,10000-3526-14832-001.csv
TAI_MRM36_a1,ap,0.266714642,0.000713124,7417,1121,,1676688896,10000-3527-14834-001.csv
TAI_MRM36_a2,ap,0.1223997,0.000575464,7418,1121,,1676689661,10000-3528-14836-001.csv
TAI_MRM36_a3,ap,0.10212976,0.00034401,7419,1121,,1676690372,10000-3529-14838-001.csv
TAI_DUR_a4,ap,0.173662165,0.000496935,7420,1121,,1676691158,10000-3530-14840-001.csv
TAI_MG_G1_a1,ap,0.040711906,0.000487885,7421,1121,,1676691815,10000-3531-14842-001.csv
TAI_MG_G1_a2,ap,0.059417234,0.000329343,7422,1121,,1676692536,10000-3532-14844-001.csv
std1122,std,1.148591102,0.00198993,7424,1122,,1676693652,10000-3534-14848-001.csv
TAI_MG_G1_a3,ap,0.046280297,0.000507797,7423,1121,,1676693192,10000-3533-14846-001.csv
TAI_397_a1,ap,1.483940186,0.002288157,7425,1122,temp only reached 750C during the re-extract,1676694451,10000-3535-14850-001.csv
TAI_397_a1_re1,ap,0.004462377,8.03E-05,7426,1122,temp only reached 750C and re-extract: 0.01,1676695068,10000-3536-14852-001.csv
TAI_397_a2,ap,0.580204901,0.001093708,7427,1122,,1676695776,10000-3537-14854-001.csv
TAI_397_a3,ap,0.954592998,0.001811283,7428,1122,,1676696420,10000-3538-14856-001.csv
TAI_397_a4,ap,0.760735406,0.001622689,7429,1122,temp only reached 400C,1676697060,10000-3539-14858-001.csv
TAI_397_a4_re1,ap,0.00455246,5.46E-05,7430,1122,temp only reached 400C,1676697695,10000-3540-14860-001.csv
TAI_DUR_a5,ap,0.242817011,0.000641064,7431,1122,,1676698338,10000-3541-14862-001.csv
std1123,std,1.155158263,0.00200132,7432,1123,,1676698873,10000-3542-14864-001.csv
TAI_397_a5,ap,0.644583386,0.001349202,7433,1123,,1676699550,10000-3543-14866-001.csv
TAI_MRM16_a1,ap,0.094712102,0.000348343,7434,1123,,1676700206,10000-3544-14868-001.csv
TAI_MRM16_a2,ap,1.189159476,0.002027036,7435,1123,,1676700896,10000-3545-14870-001.csv
TAI_MRM16_a3,ap,2.312996289,0.00325755,7436,1123,,1676701573,10000-3546-14872-001.csv
TAI_MRM8_a1,ap,0.237609795,0.00085922,7437,1123,,1676702213,10000-3547-14874-001.csv
TAI_MRM8_a2,ap,0.176464398,0.000427069,7438,1123,temp only reached 780C,1676702913,10000-3548-14876-001.csv
TAI_MRM8_a2_re1,ap,0.004362982,7.67E-05,7439,1123,"temp only reached 780C, re-extract:0",1676703575,10000-3549-14878-001.csv
TAI_BRB_a1,ap,0.093254382,0.00035484,7440,1123,,1676704220,10000-3550-14880-001.csv
std1124,std,1.152438244,0.001795622,7441,1124,,1676704698,10000-3551-14882-001.csv
