,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU,He_pmol_1s_%,mass_morph_g
z24TR07_EM_z7,,"Yellowish, dark on tips, rough surface, fractures",50.408314138772575,0.915329216461964,1.8158298528732586,58.75853473550669,0.7897981096820047,39.85007557239257,0.7210783236261586,1.8094779326484112,3.863788436853704,0.06639366955526953,1.7183567537495434,1.0565025635443963,0.021065178063522313,1.9938596261283101,0,0,0,0.8863167396180713,0.008063822161382088,,616.2546930630446,168.50680974332644,0.0,655.8537933527263,0.9098126889555221,6.26979150073333e-06
z24TR07_EM_z8,,"Clear/Yellowish w/ dark tips, fractures, inclusions, rough",33.242098909768266,0.5947067246335235,1.7890167713169505,46.726550314232995,0.7406847266825576,24.640895494399803,0.4393192711250385,1.7828867916950648,3.759432127582396,0.06191175286195802,1.646837893620174,0.680877708576752,0.013987026534413848,2.054264129699755,0,0,0,0.5215662564356567,0.004812159303681332,,1045.7502868002805,189.397769358838,0.0,1090.2587625996075,0.9226362411876977,3.5949616032e-06
FCTVV_EM_z5,,"Clear, zircon inclusions w/ other inclusions",27.495093711747366,0.469363521031822,1.7070810012598172,46.37097215396248,0.7359945990477037,20.249916992796017,0.3438631901236097,1.6980967884754308,1.3473251199051965,0.02228408576536937,1.653950144337647,0.7812817760874166,0.01271565403481077,1.627537518984448,0,0,0,0.16747636301634697,0.0015709973116512569,,343.8356768927686,199.38212711710108,0.0,390.69047676528737,0.9380412157015348,3.9185146e-06
z24UM07_DJ_z1,,"Clear/ Yellowish, fabricated, weird shape on one side",61.556185142590095,1.2718606864234503,2.0661785383179354,43.05104756821657,0.7209623256158354,44.44770729314874,0.9143175623195067,2.0570634977621025,0.7142685285642258,0.014532109264434436,2.034544248175948,0.08856561115090911,0.0032642374689388918,3.685671477360301,0,0,0,0.17674932758927536,0.001337839654096971,,290.5158835223933,36.02247018348579,0.0,298.9811640155125,0.7569135749165629,2.4586212633333322e-06
z24UM07_DJ_z2,,"Clear, stubby, fractures/scratches",74.53975152596887,1.5986906462928991,2.144749095032779,49.6281203783978,0.7543639923258694,56.32180552442763,1.2021215369398432,2.134380327027096,0.6899964592352392,0.014918757132223227,2.162149809979967,0.1561082167113922,0.004680283576613289,2.9981020059091734,0,0,0,0.22168469507411906,0.0017049270576471615,,194.88719305365245,44.09224389530132,0.0,205.24887036904826,0.7690774760418749,3.540491545e-06
z24UM07_DJ_z3,,"Clear w/ brown inclusion, so rough, edges may be broken (I would not pick it if we had more options!)",50.802190017575874,0.7212052687650828,1.4196342096975931,47.65871130646028,0.7431421207029757,37.79720888581003,0.5339101165278641,1.4125649281164427,0.7827154795939086,0.010716326968543325,1.3691216346076622,0.3837027206898645,0.0072416012740497354,1.887294742406298,0,0,0,0.17847922127243365,0.0013265833000563245,,326.7883604180441,160.19816427706095,0.0,364.4349290231534,0.7432704438078008,2.395175515408871e-06
FCTVV_EM_z4,,"Clear, zircon inclusions & other inclusions",28.935392528332844,0.45279059400605876,1.5648330796366319,53.25198366433239,0.7668247138816906,22.202309017457548,0.3461256012272166,1.5589621825147106,2.1410302890592265,0.03168076475823252,1.479697177574873,1.552132996311061,0.03392868499557298,2.1859392897522922,0,0,0,0.30067151029093814,0.0027626615917527154,,348.1583936788974,252.39630356146003,0.0,407.47152501584054,0.9188305167588,6.1495868775e-06
z24UM07_DJ_z5,,"Clear, pointy w/ inclusions",68.61015771175546,1.1923280873625821,1.7378302675994173,48.98612126205548,0.7500662406544644,51.54030169720145,0.8908142723169469,1.728383891794946,0.9251243507073219,0.01626374903320962,1.7580068042501371,0.38319330724274175,0.009453644551650023,2.467069328447695,0,0,0,0.28335610444312115,0.0020859629682756604,,248.2055643893263,102.80856948763534,0.0,272.3655782189206,0.736163059686043,3.727250647999999e-06
z24UM05s_DJ_z1,,"Clear w/ fractures, fabricated",74.57191351702389,0.9666436531997805,1.296257005634041,43.021750659606035,0.7136392619350769,53.314093639118916,0.6861972320342334,1.2870841182803867,1.2239132439685048,0.015734905872841192,1.2856226493490008,1.4275005320253709,0.020015429056510523,1.4021311101097924,0,0,0,0.45070346777167636,0.0035278097822842996,,450.97226178689334,525.9875622736878,0.0,574.5793389212099,0.7827341111276886,2.7139435120000003e-06
z24UM05s_DJ_z2,,"Clear w/ inclusions, little wonky",790.2225663860551,15.85982752643837,2.007007671138844,40.16052607056305,0.7005618817794881,565.4867310921901,11.059972392659539,1.955832344871847,0.41475097108715275,0.007847968993989393,1.8922123252461964,0.15944421651919094,0.004825209711328044,3.0262682564891117,0,0,0,1.4516876952081499,0.011287167850800908,,170.30536913140392,65.4711092755038,0.0,185.69107981114732,0.7775203914766599,2.4353370255000003e-06
FCTVV_EM_z6,,"a little rough on one side but good on other, inclusions +nt",27.62166634742437,0.45453223079665006,1.6455641201351117,58.49771492004379,0.7873752838975856,21.760434428548724,0.3565108710117643,1.6383444557707814,3.1314464839502087,0.053170326926330315,1.697947807789384,1.6800672281949338,0.030994488489806987,1.844836204745658,0,0,0,0.41455524413091105,0.003025495960110831,,452.38673863775045,242.7121580875646,0.0,509.42409578832815,0.7298173169787281,6.9220563215e-06
z24UM05s_DJ_z3,,"Darker, fractures, fabricated",35.50712849874803,0.5131114530692711,1.4450941959087547,48.63998813333797,0.7470538918219755,26.54746189348219,0.38165415705127703,1.437629550360063,2.0759962085921666,0.02916335560424173,1.4047884809972178,1.298441060407582,0.019705217258069736,1.5176058320186092,0,0,0,0.34170240859877354,0.0027233312488917478,,580.2948230732727,362.947977603129,0.0,665.587597810008,0.7969891871875797,3.577485316166666e-06
z24UM05s_DJ_z4,,"Clear, inclusions, stubby, fracture but not through going",436.6136105709737,8.078855303020537,1.8503443565251112,46.53605614625175,0.7380639571922106,325.509613070151,5.942305286554597,1.8255391078953984,0.3385347603329261,0.0060248474966433565,1.7796835665319346,0.1361695619450282,0.004662470722992299,3.4240183021772106,0,0,0,0.669466617015013,0.0052437878683093,,159.50406583439525,64.15766213124105,0.0,174.5811164352369,0.7832784690131467,2.122420883517848e-06
z24UM05s_DJ_z5,,"Clear but looks dark w/ inclusions (not really dark), patchy? Fractured, tips are broken)",193.6177184036811,2.9556221096013564,1.5265246042405403,57.06738760492904,0.7843222388466733,152.4244974454875,2.313082868471716,1.5175269771179385,1.1820367676389223,0.01641286397588554,1.3885239804062668,0.25939255799897426,0.006157055335596849,2.3736437865041586,0,0,0,1.0352726231352323,0.008117661810795198,,206.67299751895712,45.35344327980673,0.0,217.3310566897117,0.7841086134598607,5.719357544666665e-06
z24UM05s_DJ_z6,,"Clear, inclusion that looks like fracture, little curved (broken?)",278.9428037260179,5.307253081550693,1.9026312959711844,39.940550562924855,0.698957137618273,196.40835083622486,3.691909896279263,1.8797112651069319,0.42587932015222824,0.00797981336717476,1.8737264266136284,0.16982726562927783,0.004654960047252486,2.7409968770350277,0,0,0,0.5018748538390326,0.00403354055135678,,207.6768015362433,82.81497051072502,0.0,227.13831960626368,0.803694490868129,2.0506831625e-06
z24TR07_EM_z9,,"Looks dark w/ inclusion, rounded tips, rough surfaces",33.01320116322227,0.5561468761483851,1.6846196568418514,70.71135817308043,0.8232459184906052,27.19230186344966,0.45685990646237606,1.6801075126209195,8.056628072967065,0.1265569486848482,1.5708426346438042,2.5333740174417505,0.04200777162801209,1.6581748821452091,0,0,0,1.2711558906412734,0.01150779476875151,,728.568935349601,229.0955464263024,0.0,782.4063887597821,0.9053016119797905,1.1058154804666663e-05
