,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
std2105,std,1.2674278583322953,0.0016101681589853257,12961,2105,,1784390995.0118647,10000-9026-25922-001.csv
Meiser55-Zr,zirc,0.36063790995398814,0.0006663944914397098,12962,2105,,1784393116.9761124,10000-9027-25924-001.csv
Meiser55-Zr_re1,zirc,0.0028929058131076067,5.3518568675480056e-05,12963,2105,,1784394569.455896,10000-9028-25926-001.csv
Meiser41-Zr,zirc,0.6414785869940354,0.0010067685424042735,12964,2105,,1784396071.0581334,10000-9029-25928-001.csv
Meiser41-Zr_re1,zirc,0.0032698204378032716,5.3987693478560685e-05,12965,2105,,1784397499.8430855,10000-9030-25930-001.csv
Meiser315-Zr,zirc,0.5836094337815059,0.000889572211954297,12966,2105,,1784399035.562499,10000-9031-25932-001.csv
Meiser315-Zr_re1,zirc,0.00304622082171052,5.440048748007962e-05,12967,2105,,1784400461.6223128,10000-9032-25934-001.csv
std2106,std,1.271031679539409,0.0016653786256450086,12968,2106,,1784401081.2412858,10000-9033-25936-001.csv
Methner99-Zr,zirc,1.341539518663359,0.0017478755531197992,12969,2106,,1784403118.4777095,10000-9034-25938-001.csv
Methner99-Zr_re1,zirc,0.004323603823350971,5.954063979897898e-05,12970,2106,Did not couple well ran kinda cold ~1000,1784404567.9898708,10000-9035-25940-001.csv
Methner109-Zr,zirc,1.6214341788985482,0.0018771997589931359,12971,2106,,1784406031.4577868,10000-9036-25942-001.csv
Methner109-Zr_re1,zirc,0.0066372149232254655,6.95905243849853e-05,12972,2106,,1784407517.2480445,10000-9037-25944-001.csv
FCT_Zr_26-6,zirc,5.611724154150143,0.006406005127516902,12973,2106,Did not couple well ran cold most of run ~1000,1784409118.522776,10000-9038-25946-001.csv
FCT_Zr_26-6_re1,zirc,0.17572069601547619,0.0004859052564670156,12974,2106,,1784410568.3653524,10000-9039-25948-001.csv
std2107,std,1.2701297303902375,0.0016839024954416958,12975,2107,,1784411226.3608599,10000-9040-25950-001.csv
Methner149-Zr,zirc,4.584996454157502,0.0052173276936371485,12976,2107,,1784412746.6802998,10000-9041-25952-001.csv
Methner149-Zr_re1,zirc,0.003347491674526553,3.9554715032648706e-05,12977,2107,,1784414188.3208623,10000-9042-25954-001.csv
Methner277-Zr,zirc,1.0001332179556521,0.0015305996578974205,12978,2107,did not couple well ~1050 majority of run,1784415705.8434014,10000-9043-25956-001.csv
