,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU,He_pmol_1s_%,mass_morph_g
Z23TR06_2_Mag,,"few inclusions, mostly clear but dirty appearance",18.32749312697301,0.264046392413118,1.44071199800105,47.76690568693227,0.7326677168179279,13.434762273991153,0.1931787128207142,1.437901980556038,3.185713401603261,0.05150117935603324,1.616629397048537,9.731299283115856,0.16920769122164475,1.7387985540145292,0,0,0,0.39811710776151527,0.003372297562076292,,796.202978579054,2432.1363845102037,0.0,1367.755028938952,0.8470617052951176,4.001132232999999e-06
Z23TR06_3_Mag,,"zonation, dirty, lots of inclusions, slightly rough on sides and tips, round inclusions",24.88699684776612,0.3853222214152887,1.5482873396589656,57.02719057669138,0.7790102813911532,19.397475115957043,0.29885471904151056,1.5406887610628366,11.249264687301112,0.18553379100903633,1.649297053330772,13.380500059327764,0.24041892777261678,1.7967858204598028,0,0,0,1.5096039036588222,0.012449524371765193,,1419.504070915561,1688.436963043721,0.0,1816.2867572308355,0.8246881411469141,7.924785083599998e-06
Z23TR06_4_Mag,,"weird shape, crack-line line in the middle, dark edges, inclusions (Might be crushed)",12.660678862075654,0.17574544281467538,1.3881202163741069,45.95602247197094,0.7316017223128264,9.266065645206002,0.12801649331049783,1.381562555373541,5.200015474795226,0.07145383253551776,1.3741080749059036,4.8817662153026005,0.08676943218397776,1.7774188348468316,0,0,0,0.31762456106491166,0.0025272403793105583,,1395.5811249807734,1310.169329239049,0.0,1703.47091735195,0.7956690662829681,3.726057469333333e-06
Z23TR06_5_Mag,,"lots of inclusions, yellowish/dark orangish in middle, dirty, not really clear",18.367206396628227,0.263770390574827,1.4360942261924428,49.52065678763063,0.7496478046480173,13.775322066534937,0.19687185138767604,1.4291633287177108,6.11095353168397,0.08879166109563703,1.452991920741526,5.464490457372953,0.09897913939553685,1.811315074436436,0,0,0,0.5503130702074142,0.004293367571966897,,1405.5453004488547,1256.8560441322254,0.0,1700.9064708199276,0.7801681995938635,4.347745696799999e-06
FCTVV_Z5_EM,,"clear, little crooked, few inclusions",28.386418316479062,0.4737539620660207,1.6689458908980923,41.67728028495713,0.7088314174267453,20.13667482667012,0.3341428102190511,1.6593743162425905,0.9955355304395476,0.016771871386270152,1.6847084683019857,0.6005155127790651,0.014074612610552494,2.343755042299909,0,0,0,0.12365337450254395,0.0009963323154642276,,363.3794869019775,219.19360207464274,0.0,414.88998338951853,0.8057461589483188,2.739658033333334e-06
Z23TR06_6_Mag,,"mostly clear, a crack in middle but not going across, fractured, a lot of inclusions",19.972449833900175,0.27237554945157283,1.3637563329324631,42.89314917614091,0.7169940949543311,14.327871373532172,0.19458485359372932,1.3580862678121557,3.914687457963728,0.05079384203854675,1.2975197275382944,1.998139291359229,0.04551491567130855,2.27786500511419,0,0,0,0.33913967739199674,0.0024931772585029604,,1181.5631841849158,603.0948444531681,0.0,1323.2904726314102,0.7351476175467389,3.3131427166666654e-06
Z23TR06_7_Mag,,"rounded, rough edges, darkish, few inclusions",25.515987199712622,0.36264438695299106,1.4212438034028931,53.04684259974148,0.7656148606049185,19.546492836194403,0.276750180180054,1.4158559415200733,6.105959172622591,0.08734886414680432,1.4305510678560074,4.842271663681817,0.1092254078584274,2.255664602166867,0,0,0,0.7651420000981999,0.00556965489319228,,1325.1428393718897,1050.8916682889167,0.0,1572.1023814197852,0.7279243450859395,4.607774340399999e-06
Z23TR06_8_NM,,"dark on the edges and tip, mostly clear but fabricated",21.290581796361945,0.3068238521339408,1.441124789677517,41.79831806897201,0.7019948369118264,14.955499196586418,0.21435844395854517,1.4333085184309484,2.625804171162553,0.04313108807129449,1.6425858616942692,5.247551066401972,0.09583759913459342,1.8263299951134209,0,0,0,0.312242919263798,0.0023298182283346975,,950.0573156903814,1898.6466450339972,0.0,1396.2392772733706,0.7461556642590681,2.7638376419999997e-06
Z23TR10_8_NM,,"dark, three horizontal fractures, fractured, clear on one side",44.61408224668988,0.7255761150582325,1.6263387668633846,82.11993474161197,0.8468871261126368,37.80619307506517,0.6133798971753384,1.6224323246655827,18.42410793442418,0.28482297415209223,1.545925453573359,5.040244980489381,0.09171317739202511,1.8196174540532006,0,0,0,4.0089318001078205,0.032396320964013285,,828.385383598086,226.61967062132908,0.0,881.6410061940984,0.8081035692136739,2.2240986259799995e-05
Z23TR10_9_NM,,"inclusions, core?, fractured tip, clear? (Lost and Found)",38.95080552640758,0.7094232932700627,1.8213315069674059,51.624968334607296,0.7636646724973676,29.769794295925884,0.5404194365612264,1.8153280845315916,8.538209370935922,0.14896745694783262,1.7447154371139935,1.3469176593857115,0.02597523506411461,1.9284946546740747,0,0,0,1.42417909907004,0.011540602809541034,,1712.1937125441038,270.1015924445575,0.0,1775.667586768575,0.810333673417677,4.986707583600001e-06
Z23TR10_1_Mag,,dark with clear patches,9.23963244981366,0.17444782030674708,1.8880385259292995,49.67659968493956,0.7551236396437927,6.9784788595316005,0.131371266833409,1.8825200946761445,16.883392655240684,0.31443899959497745,1.8624159611508775,2.5914768367440844,0.04377974350616174,1.6893742936620781,0,0,0,0.6581329312906901,0.004876899151763496,,3399.2333949587,521.7573733907125,0.0,3521.8463777055176,0.7410203805178416,4.966823602133332e-06
Z23TR10_2_Mag,,"clear, big inclusions, cloudy ",35.98533312590099,0.7062316193537633,1.9625540685781293,46.86905077719174,0.7404926303953793,26.669287542349892,0.5209815721594485,1.9534889011644876,5.423829476738155,0.10464917292074837,1.929433315880784,1.6399372319022845,0.02685458939072415,1.6375376367041516,0,0,0,0.8370219107513286,0.00743219740238816,,1366.4213130105425,413.1481631716819,0.0,1463.5111313558878,0.8879334348269166,3.969368323733332e-06
Z23TR10_3_Mag,800C at 100%,"clear, cloudy, fractures, inclusions",11.15848498655535,0.24972144775378,2.237951191892669,41.797292213599654,0.713194561588041,7.960432929987394,0.17753086150491101,2.230165910149715,9.307528134757055,0.20458231627946924,2.198030597570783,1.3196734090997595,0.021705547224685064,1.6447665820206168,0,0,0,0.41279747459119165,0.003647973158623075,,2887.4508718159937,409.39893819799306,0.0,2983.659622292522,0.8837198343414759,3.223441210933333e-06
Z23TR10_4_Mag,,"cloudy, darkish fractures on tips, few inclusion",10.567274960104168,0.24736721199794579,2.3408798666814223,39.94851877195911,0.699904805585865,7.398344598394539,0.1723032993137559,2.3289439552619133,9.472820156715962,0.225950316565353,2.385248667527596,2.740837456261491,0.048941365822104725,1.785635471023549,0,0,0,0.40367451918934055,0.003601459950273727,,3279.947786027844,949.0102839283344,0.0,3502.9652027510024,0.8921692549497999,2.8881009012000003e-06
Z23TR10_5_Mag,,"darkish and cloudy, clear, inclusions",13.17296617938347,0.2360097597675871,1.7916219973065548,39.678509937126776,0.6997940878857994,9.221524455212485,0.16473931864687316,1.7864651278320247,4.578863822906026,0.07512126700566191,1.640609328232552,0.42259464955531056,0.009608683800678613,2.273735318416756,0,0,0,0.23260131674382176,0.002079891522886228,,2043.8582993485961,188.6327296813473,0.0,2088.1869908237127,0.8941873382328878,2.2403039507999986e-06
FCTVV_Z6_EM,,"clear, few inclusions",27.7349022071884,0.465869284815829,1.6797221109187248,40.02957533322672,0.6989978555549786,19.40160487641559,0.32431243758344225,1.6715753137395013,1.0501918567201716,0.016671442792068697,1.5874663934392779,0.4944619768060951,0.012757395279585323,2.580055874465789,0,0,0,0.1222202673260225,0.0011146201366170724,,452.74675518949505,213.16681721632605,0.0,502.84095723533164,0.911976516663823,2.3196010676666665e-06
Z23TR10_6_Mag,,"clear, inclusions, fractures, one horizontal crack but not really a crack?",18.017187566199624,0.38428223681313434,2.132864718209687,39.5978320641691,0.6973275152475646,12.570257425226668,0.2666240253902704,2.121070526807152,6.704167182686474,0.14618849015547858,2.180561524972269,2.0814206026882554,0.034374709663789436,1.6515023258342323,0,0,0,0.48791080248986013,0.003967209593558862,,2341.5709831738477,726.979795435535,0.0,2512.4112351011986,0.8131014056900923,2.8631065343999994e-06
Z23TR10_7_NM,,"crooked shape, inclusions, fractured",37.483161815393075,0.6090286674005022,1.624806013964368,46.807301132723055,0.7371129617891943,27.654091703353835,0.4466562937991358,1.615154453780039,4.600594274245413,0.07674564824174954,1.668168146697468,3.5033271037415807,0.06828900838784645,1.9492615552488164,0,0,0,0.8110404235227235,0.006597146103809071,,1026.408826196002,781.6046462653619,0.0,1210.0859180683622,0.8134176685244139,4.482223999666667e-06
